user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
6570212323309846529,6880541226857254145,fungsi DPR selama ini apa? #tolakruuciptakerja #omnibuslaw #tolakomnibuslaw #mositidakpercaya #dpr,1602000845,"{'width': 540, 'height': 960, 'ratio': 14, 'duration': 14}",['https://v16-web-newkey.tiktokcdn.com/6bdf9eb71183c3a81f4e4d23d2fc549e/5f8417f0/video/tos/alisg/tos-alisg-pve-0037c001/9453e3bad56e4904834a377318584ffe/?a=1988&br=1056&bt=528&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=ajU7dGR1amo8dzMzNzgzM0ApNzNlOWkzNmQ4N2k1ZDQ8NGdfNGAuY2lzY3JfLS1gLzRzczUzY2FjMS5iL2ItMF4vYmI6Yw%3D%3D&vl=&vr='],31900,240,699,310200
6715564939724309506,6880404781693701378,Kalo viral Nasib gue gimana ya ? #dpr #omnibuslaw #tolak #tolakruuciptakerja,1601969076,"{'width': 540, 'height': 960, 'ratio': 29, 'duration': 29}",['https://v19-web-newkey.tiktokcdn.com/2698ed94ec6b6884aa8a543e7fc7cfa8/5f8417ff/video/tos/alisg/tos-alisg-pve-0037c001/4bb3812d7bed4d07ac68a322e40b63b4/?a=1988&br=2350&bt=1175&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=amllZDY7ZjQ0dzMzODgzM0ApOmc5ZTQ5OGQ3NzNoNzVmM2dwL3NzX3FwanJfLS1gLzRzc2IxXmAyY2AxYDMzMTFjLmA6Yw%3D%3D&vl=&vr='],31900,428,564,158000
6748816881086514178,6881267445533822209,"Yang tau dia siapa , tag dongg haha #fyp #foryou #omnibuslaw #indonesiaku",1602169930,"{'width': 352, 'height': 640, 'ratio': 12, 'duration': 12}",['https://v19-web-newkey.tiktokcdn.com/2aaccec887ca700cd6a192223758ce95/5f8417ee/video/tos/alisg/tos-alisg-pve-0037c001/4eabbe120b6943248115065ec5874267/?a=1988&br=1504&bt=752&cr=0&cs=0&dr=3&ds=1&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=anY5dGR1ampsdzMzNzgzM0ApM2c4ZDxlODw5NzozZzxoZ2cxY18uY2ljbHNfLS1gLzRzc2JiMDBgY18tLWFhY2AzNDA6Yw%3D%3D&vl=&vr='],33600,132,488,151800
6787404568449876994,6881439900785429761,Letssgooo!! #fyp #omnibuslaw #SpotifyFamilyDanceoff,1602210085,"{'width': 576, 'height': 1024, 'ratio': 15, 'duration': 15}",['https://v16-web-newkey.tiktokcdn.com/a2149494b5b6daf6ca6cb48faec04f9d/5f8417f1/video/tos/alisg/tos-alisg-pve-0037c001/ce2c0b89125e420bab49c07e8f128fa0/?a=1988&br=1116&bt=558&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=M2xydGY1djZ2dzMzZzgzM0ApZTxpZzw0Mzs6N2c1N2lnNWdocm9rMGNrZnNfLS0zLzRzczFgYi1hLzJiLTZjMi01NjI6Yw%3D%3D&vl=&vr='],32700,284,971,234300
82457467205,6881543275342318850,Gua gk ngerti gua gak paham🤦‍♂️ bantu Up kali aja mbak nya liat🙂 #fyp #fypage #foryoupage  #xyzbca #beranda #omnibuslaw #tolakruuciptakerja #viral,1602234152,"{'width': 540, 'height': 960, 'ratio': 14, 'duration': 14}",['https://v16-web-newkey.tiktokcdn.com/b7ec267a17de82047e6c276a89b35e16/5f8417f0/video/tos/alisg/tos-alisg-pve-0037c001/f8e4cc4e1bfa45faba9015a1ceae9f9a/?a=1988&br=1956&bt=978&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=MzpsaGR1ajo1eDMzZjgzM0ApODpnN2Y4OGQ8N2QzaGQ7aGdqMXJmY2k0Yi1fLS1iLzRzc15iMmBhMGAyXzMxMzQtLTI6Yw%3D%3D&vl=&vr='],32400,115,872,361800
6819567449698092034,6880509403959725313,smngt bang👮#omnibuslaw #fyp #tolakruuciptakerja,1601993434,"{'width': 576, 'height': 1024, 'ratio': 7, 'duration': 7}",['https://v16-web-newkey.tiktokcdn.com/a714da503457c05396846c64e3e5a75b/5f8417e9/video/tos/alisg/tos-alisg-pve-0037c001/68fda54af5be4c1fa678ac429cd4d1e9/?a=1988&br=1610&bt=805&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=anRpN2dleG06dzMzNjgzM0ApOTY1NTU1OGRmNzppZmloZ2dzbWVrLW1saXJfLS0vLzRzc2ExNV8zNmA1XjQyNWAtYS06Yw%3D%3D&vl=&vr='],31700,103,221,557800
6742034807209427970,6881395923583356161,"rakyatmu sudah banyak menjadi korban pak mulai dari kepolisian dan pendemo, apakah harus nambah lagi korbannya. #fyp #omnibuslaw #viral #jokowi",1602199845,"{'width': 576, 'height': 576, 'ratio': 23, 'duration': 23}",['https://v16-web-newkey.tiktokcdn.com/b784e33486ad40695e604db2ebfa682c/5f8417f9/video/tos/alisg/tos-alisg-pve-0037c001/c7049a4e7b794e3c8af9c6c363881ef4/?a=1988&br=612&bt=306&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=amo6N2dleDl0dzMzNjgzM0ApOzk2M2YzZWRpN2hoN2ZoZWctZGZrLW01L3NfLS0vLzRzcy5fYmBeM2MwMC8zNWA2X186Yw%3D%3D&vl=&vr='],35400,11200,4965,1000000
6840344644535780354,6880928930535132417,tegakkan keadilan demi kesejahteraan rakyat #demo #buruh #semarang #fyp #omnibuslaw #demomahasiswa #tolakomnibuslaw #dpr,1602091114,"{'width': 576, 'height': 1024, 'ratio': 59, 'duration': 59}",['https://v19-web-newkey.tiktokcdn.com/b93f7bf946f5d1f721d971b35c8e8e2a/5f84181d/video/tos/alisg/tos-alisg-pve-0037c001/56f70a31a3904b9a9aa672b6f9fae2e8/?a=1988&br=6364&bt=3182&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=M2VmM2g7ZnN5dzMzMzgzM0ApOzpmOGQzNGQ8NzY3NzhlO2dhYDI1X3FgY3JfLS0tLzRzc2IxLzZiNTZfNWM0M2JiYjA6Yw%3D%3D&vl=&vr='],31400,248,620,146500
78986016171,6881033707617029378,Turun aksi 08/10/2020#dprrikhianatirakyat #puanmaharani #demo #reformasidikorupsi #omnibuslaw #mositidakpercaya,1602115512,"{'width': 544, 'height': 960, 'ratio': 20, 'duration': 20}",['https://v19-web-newkey.tiktokcdn.com/f04a56146047c865e0af3b04cfb262ea/5f8417f6/video/tos/alisg/tos-alisg-pve-0037c001/2f046359a8e74beca050cc09becc24f6/?a=1988&br=2448&bt=1224&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=amw5NztsODU4dzMzNjgzM0ApNGY8aDk3NWQ4N2ZnaThkPGcvMGM1Z21lY3NfLS0vLzRzcy0wMWMwX14tMDMxNi8uYzY6Yw%3D%3D&vl=&vr='],31300,19,532,151900
6770942634749428737,6881631371987520769,"Prajurit TNI Beri Makan Pendemo, Ini Kata Pangdam Jaya. #TikTokBerita #OmnibusLaw",1602254663,"{'width': 576, 'height': 1024, 'ratio': 79, 'duration': 79}",['https://v19-web-newkey.tiktokcdn.com/6e7adb278f90f79cb77160f48af8deae/5f841831/video/tos/alisg/tos-alisg-pve-0037c001/571f906503e04abd91b057735b0e117c/?a=1988&br=1218&bt=609&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=ajRsdWRqOmY6eDMzODgzM0ApZmRpNmQ5PGRkNzVpOmk4NWdyLXBuY3E1Yi1fLS1eLzRzcy02YjBgMWI0YjEvMF9gLzY6Yw%3D%3D&vl=&vr='],35700,628,1784,382000
6878138047293424641,6881285507335179521,"Hi, Ex... #fyp #fy #xyzbca #fypシ #tiktok #tolakomnibuslaw #omnibuslaw #dpr #beranda #foryou #foryoupage",1602174136,"{'width': 540, 'height': 960, 'ratio': 10, 'duration': 10}",['https://v16-web-newkey.tiktokcdn.com/690ec27928525777e4463e5e0e4a6cd1/5f8417ec/video/tos/alisg/tos-alisg-pve-0037c001/9762702246224418a04db6c226b99c6c/?a=1988&br=2218&bt=1109&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=M25ldGY1dmVtdzMzZzgzM0ApNDQzaTQ6M2VkNzQ0PGg5NWdjc25rMGNzbXNfLS0zLzRzc15fYC42YzVhNjUuMy8zMGI6Yw%3D%3D&vl=&vr='],31100,435,974,674000
6790924977262986241,6880904694219246850,demo hari ini di lampung #fyp #fypシ #omnibuslaw #tolakomnibuslaw #panjangumurperjuangan #tiktok,1602085471,"{'width': 540, 'height': 960, 'ratio': 15, 'duration': 15}",['https://v19-web-newkey.tiktokcdn.com/beba73babe924e618d5d0609fade8e76/5f8417f1/video/tos/alisg/tos-alisg-pve-0037c001/654becaab4df40d1be0da05277cb0b8d/?a=1988&br=3150&bt=1575&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=Mzd3NztsOHB4dzMzNjgzM0ApNjdpPDU5aGU5Nzw1PDRoZmdzX2E1Z20uMXJfLS0vLzRzc2IwX2BhYV41Ly8wNjZhMDY6Yw%3D%3D&vl=&vr='],30900,812,461,174300
6592850621467983873,6881136547484175618,#omnibuslaw #omnibuslawciptakerja #demo,1602139453,"{'width': 576, 'height': 1024, 'ratio': 10, 'duration': 10}",['https://v19-web-newkey.tiktokcdn.com/913c1900ef7fba2609300834f0f5486d/5f8417ec/video/tos/alisg/tos-alisg-pve-0037c001/1e10bd6e7d03451b8f981abf3a779b43/?a=1988&br=2866&bt=1433&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=MzxycGc7ZmZldzMzaTgzM0ApM2hnaDZnNWQ5N2c6PDo7PGdtY25tX3FgXnNfLS0vLzRzc2FhYS1fMDA0MWBhMDNiYGI6Yw%3D%3D&vl=&vr='],31300,209,255,422900
73945966495,6881475775766252801,nanti aku balik lagi😬 panjang umur perjuangan untuk semua yg membela keadilan🙏🏻 #fyp #foryou #omnibuslaw #demo #mahasiswa #makeaface,1602218438,"{'width': 540, 'height': 960, 'ratio': 9, 'duration': 9}",['https://v16-web-newkey.tiktokcdn.com/4b73bbefb78839d15fa8497745280e1b/5f8417eb/video/tos/alisg/tos-alisg-pve-0037c001/4d7438f2f76a4d9abfa430823e0f60a6/?a=1988&br=578&bt=289&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=anI2dGR1amd4dzMzNzgzM0ApODxlO2c3OWVoNzRlNDc1NmcwZ2EuY2k0Z3NfLS1gLzRzczQyNWEzXi9gNmIyYjQuLzM6Yw%3D%3D&vl=&vr='],30600,1248,591,117300
6857298612439876610,6881303638950694145,gabut bgt dah bikin ginian HAHA #tolakomnibuslaw #omnibuslaw #mositidakpercaya #tolakruuciptakerja,1602178357,"{'width': 576, 'height': 1024, 'ratio': 27, 'duration': 27}",['https://v19-web-newkey.tiktokcdn.com/0e871c778062937c821db406761e4195/5f8417fd/video/tos/alisg/tos-alisg-pve-0037c001/5df6cd3b8e364333a23847e81e99ce23/?a=1988&br=3516&bt=1758&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=amdmZDY7ZjhudzMzODgzM0ApNDw0NDRmaTxnN2Y1M2Q8Z2c0LmxzX3ExbnNfLS1gLzRzcy82LTE2YWJeYjAuMjAwLi06Yw%3D%3D&vl=&vr='],30200,1654,892,87700
6539479113223864321,6881258633586363649,INI OPINI GW. terserah kalo ada yg gak setuju #fyp #omnibuslaw #mositidakpercaya,1602167878,"{'width': 540, 'height': 960, 'ratio': 44, 'duration': 44}",['https://v19-web-newkey.tiktokcdn.com/2f0c0ea21bad6514b61bd163fe70ba49/5f84180e/video/tos/alisg/tos-alisg-pve-0037c001/c2b08d99d87f448bb5140bc17478ee62/?a=1988&br=2264&bt=1132&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=Mzg6NztsODhsdzMzNjgzM0ApZ2Q2aDc0NWVkNzo2ZjtnNWdnMzY1Z202NHNfLS0vLzRzczA0MS4tLTQ0MDNjYTNgNmE6Yw%3D%3D&vl=&vr='],30200,455,590,129800
6812084540762194946,6880863528379550977,#omnibuslawsampah #dprpengkhianat #dprrikhianatirakyat #tolakomnibuslaw #tolakruuciptakerja #omnibuslaw,1602075886,"{'width': 576, 'height': 1024, 'ratio': 22, 'duration': 22}",['https://v16-web-newkey.tiktokcdn.com/d9629cf5482540877bce29c268f54636/5f8417f8/video/tos/alisg/tos-alisg-pve-0037c001/632c7360067a4e8a9bc67f938b4d026f/?a=1988&br=1800&bt=900&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=amRqM2g7Zmt1dzMzMzgzM0ApOGdnPDo6NWRpN2Y6NTxmPGc0LTE1X3FgbXJfLS0tLzRzczRhYy1iX2E1M18xMGAvMmE6Yw%3D%3D&vl=&vr='],30000,244,403,127900
78007411634,6881257396979764482,sedia vpn #omnibuslaw #gagalkanomnibuslaw #dprgagal #tolakomnimbuslaw #dpranjimmbanget #tolakruuciptakerja,1602167591,"{'width': 540, 'height': 960, 'ratio': 15, 'duration': 15}",['https://v16-web-newkey.tiktokcdn.com/439dd3010a37e1803c957bfcc5f28791/5f8417f0/video/tos/alisg/tos-alisg-pve-0037c001/9b6a8a83b5ec48488dc5584b4a36fe7a/?a=1988&br=420&bt=210&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=M2Z2bXF0bzZsdzMzMzgzM0ApZzM0M2ZpaGQ1NzVnOmRoO2ctYzZsc2VoM3NfLS00LzRzcy8xMS0tXy8wMV8uYzY0MzE6Yw%3D%3D&vl=&vr='],29600,1425,2319,116800
6827082544186524674,6881402776740482306,#tolakomnimbuslaw #omnibuslaw #DPR #fypgakni #gagalkanomnibuslaw,1602201441,"{'width': 576, 'height': 1024, 'ratio': 8, 'duration': 8}",['https://v16-web-newkey.tiktokcdn.com/717387b1173376891d707954bd43b075/5f8417ea/video/tos/alisg/tos-alisg-pve-0037c001/f9920de54e0340748838cbfa06ba2afd/?a=1988&br=586&bt=293&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=MzN1N2U7ZnB0dzMzOTgzM0ApNmRmaTxoZGVmN2c0OGg1Z2ctZGQtX3ExYnNfLS1eLzRzczAuYGMyMy8wMzUwLS0xYzE6Yw%3D%3D&vl=&vr='],29300,834,1112,101500
6708978539863442434,6880324415339482370,#MakeAFace #mositidakpercaya #politik #omnibuslaw #DPR,1601950365,"{'width': 544, 'height': 960, 'ratio': 7, 'duration': 7}",['https://v19-web-newkey.tiktokcdn.com/059ca58498667bda7a0eea078535e343/5f8417e9/video/tos/alisg/tos-alisg-pve-0037c001/1cf8f20a052b456fbb34d35ebdc6048d/?a=1988&br=474&bt=237&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=anc2O2g1djR3dzMzNjgzM0ApNjlkZ2doNGRlNzhnOWg6ZGcvZ2VgMGNrMnFfLS0vLzRzc2JiMmEyY19jMC4wYGFiMjU6Yw%3D%3D&vl=&vr='],29300,303,237,161200
6529334636162056194,6881185276518075649,efek gak bisa demo karena jarak #tolakruuciptakerja #omnibuslaw #puanmaharani #dewanpenghianatakyat #mositidakpercaya #fyp,1602150799,"{'width': 576, 'height': 1024, 'ratio': 10, 'duration': 10}",['https://v16-web-newkey.tiktokcdn.com/3b246736ecae94eea401f445629a2d90/5f8417ec/video/tos/alisg/tos-alisg-pve-0037c001/46a4d10527924317b40dfd065dadd9df/?a=1988&br=690&bt=345&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=anc6O2g1djtodzMzNjgzM0ApOGc6aDY7OmRpN2Q3aTs2NWduNWVgMGNzLnNfLS0vLzRzczJhMS1eNV9gNTNhLl8vYC06Yw%3D%3D&vl=&vr='],30300,27,148,321100
6782221458849825793,6881348125987048706,Inikah 2 mahasiswi yang ilang? #fyp #fypシ #omnibuslaw,1602188716,"{'width': 480, 'height': 480, 'ratio': 6, 'duration': 6}",['https://v19-web-newkey.tiktokcdn.com/0009d4e1d733c9b7a3ef15686cfd2a9d/5f8417e8/video/tos/alisg/tos-alisg-pve-0037c001/a17557fd163247e7b1fb1080c08ad534/?a=1988&br=746&bt=373&cr=0&cs=0&dr=3&ds=2&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=MzhqM2g7ZmRxdzMzMzgzM0ApNWRoNTwzNWU2NzRmaWQ6aWduZi41X3FgX3NfLS0tLzRzc2JhMy42XjYzNi0xMS01YWI6Yw%3D%3D&vl=&vr='],29800,118,254,600600
6840778881918714882,6880761573158259970,y #tolakruuciptakerja #omnibuslaw #tolakomnibuslaw #onmibus,1602052149,"{'width': 576, 'height': 1024, 'ratio': 15, 'duration': 15}",['https://v16-web-newkey.tiktokcdn.com/94c7250d8da0f75ba22d22e182c317f1/5f8417f1/video/tos/alisg/tos-alisg-pve-0037c001/17d1722312f64a428060083893cf060e/?a=1988&br=1688&bt=844&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=amY3dGR1amRwdzMzNzgzM0ApOmY7MzhoO2U3N2RoNjRkaWdpXmIuY2lrLXJfLS1gLzRzc2BfNWEwNC9eMy5eM2JgMDY6Yw%3D%3D&vl=&vr='],28700,312,2011,87700
6870305186520482818,6881448048564751617,tarekk sist #tolakomnibuslaw #mositidakpercaya #tolakruuciptakerja #omnibuslaw #fypシ #fyp #foryou #foryoupage #roleplay #roleplayer #roleplayers,1602211982,"{'width': 576, 'height': 1008, 'ratio': 38, 'duration': 38}",['https://v19-web-newkey.tiktokcdn.com/69498e7e6125da95521a3feff3c08783/5f841808/video/tos/alisg/tos-alisg-pve-0037c001/d333d9d2dfdb49f681d51efb35ad181f/?a=1988&br=2810&bt=1405&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=am80NztsODN3dzMzNjgzM0ApNTg2PGg1OmRkNzk1NDRkN2cvcF81Z20uLnNfLS0vLzRzc2AwYGBeY2BgMl4tYDYwL146Yw%3D%3D&vl=&vr='],29200,381,93,103200
94038567936544768,6880429348000697601,DPR = Dewan P....... Rakyat  #omnibuslaw,1601974797,"{'width': 540, 'height': 960, 'ratio': 59, 'duration': 59}",['https://v16-web-newkey.tiktokcdn.com/9b2dd97a78d9cac6b3aae5709af9b249/5f84181d/video/tos/alisg/tos-alisg-pve-0037c001/c7873169711446cdb5fdb6fb077bd75c/?a=1988&br=2286&bt=1143&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=amc7Z25meGY2dzMzMzgzM0ApNTM3ZTZoOzs7N2U8PDtpOGdmZy1mbWs2MHJfLS1jLzRzczUxY15gXy4wYTMuXzBgNi86Yw%3D%3D&vl=&vr='],29300,170,542,179100
6752119662039516162,6881095829193641217,Kak jesica tolong di ajak 😂#omnibuslaw #tolakomnibuslaw #fyp #mositidakpercaya #dpr #tolakruuciptakerja,1602129975,"{'width': 540, 'height': 960, 'ratio': 10, 'duration': 10}",['https://v19-web-newkey.tiktokcdn.com/94e67f117819da6320d2a2f780cd4a67/5f8417ec/video/tos/alisg/tos-alisg-pve-0037c001/f832fdbfb6af49a0aea8b031153eecb1/?a=1988&br=1686&bt=843&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=am43ZDY7ZmQ8dzMzODgzM0ApZjU8NWg6NGQ2NzdlOjk6NmdubnJzX3FoLXNfLS1gLzRzc2A2NTJeMzNhMjZgMF82MC86Yw%3D%3D&vl=&vr='],28700,48,188,824400
6877331337184789506,6881237057881001217,Kita tunggu yaa dibls engga yaa sama panglima tempur #mositidakpercaya #omnibuslaw #ruuciptakerja,1602162855,"{'width': 576, 'height': 1152, 'ratio': 35, 'duration': 35}",['https://v19-web-newkey.tiktokcdn.com/7e26ea77d11148c8d7276555c6f546e3/5f841805/video/tos/alisg/tos-alisg-pve-0037c001/6967d74bdd664b5e8807cfab0cbcd818/?a=1988&br=708&bt=354&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=M2w7OGd1ajVrdzMzMzgzM0ApPGQ2aGllOmQ8N2g4ZTVnM2dhXmlwY2k0LnNfLS1hLzRzc2MtLTY1Ni5eY15hMmBiMGA6Yw%3D%3D&vl=&vr='],29800,53,134,462800
6854101882622002177,6881548326873861378,😵#MakeAFace #omnibuslaw #tolakomnimbuslaw #fyp,1602235328,"{'width': 544, 'height': 960, 'ratio': 10, 'duration': 10}",['https://v19-web-newkey.tiktokcdn.com/c243a7a41d6b39167be566a098d5665b/5f8417ec/video/tos/alisg/tos-alisg-pve-0037c001/b192bdc6feb543979b766a5b97424584/?a=1988&br=406&bt=203&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=M3I0M2g7Zmc1eDMzMzgzM0ApM2hnNGU7ZGQzNzQ2Nzo5OGcwMjA1X3Fgay1fLS0tLzRzc2AvXi1hXjYtMjM1YS9iMjE6Yw%3D%3D&vl=&vr='],32300,387,841,250300
6768866233712624641,6881650063785905409,Berikan caption 😁🙏🏼 #fyp #foryou #foryourpage #fypg #mositidakpercaya #omnibuslaw #tolakomnimbuslaw,1602259015,"{'width': 540, 'height': 960, 'ratio': 20, 'duration': 20}",['https://v16-web-newkey.tiktokcdn.com/eb9e3faa400f061833d7c937bb6773be/5f8417f6/video/tos/alisg/tos-alisg-pve-0037c001/fb069933358544b8b201b6b57ca78143/?a=1988&br=1890&bt=945&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=MzVpdWkzdWU7eDMzNjgzM0ApO2k7Njs4NWVpNzxpZWdoZ2c0LzFgMDJoZC1fLS1gLzRzczReMTFgYDI2My41MmIyMS86Yw%3D%3D&vl=&vr='],34100,160,1699,294100
6725855744828670978,6880440264444431617,Balas @nieajja Aku Jawab ya. Tapi kamu janji jangan nangis lagi. kita hadapi ini bersama-sama kok. #omnibuslaw #omnibus #ruuciptakerja #fyp,1601977337,"{'width': 576, 'height': 1024, 'ratio': 55, 'duration': 55}",['https://v16-web-newkey.tiktokcdn.com/210a0fbb63ede42141c01c8297743970/5f841819/video/tos/alisg/tos-alisg-pve-0037c001/bf98c7eeeaee4301a1ab388a1da5636c/?a=1988&br=2324&bt=1162&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=M3Q6ZWYzNXE2dzMzNzgzM0ApM2k2OGg3M2U3NzY8ZjM5OmdeZWRya2wza3JfLS1eLzRzc2AtMjNhYDNjMWJhM2AzYC86Yw%3D%3D&vl=&vr='],28200,857,3566,761200
6870858529235633154,6881190678597078273,kalian luar biasa smngt y... perjuangkan apa yg kita hrus prjuangkn... #omnibuslaw #fyp #trending2020 #tolakomnimbuslaw #tolakruuciptakerja,1602152058,"{'width': 576, 'height': 1024, 'ratio': 4, 'duration': 4}",['https://v19-web-newkey.tiktokcdn.com/d98256bac6307bd8e783dbc2f18838e3/5f8417e6/video/tos/alisg/tos-alisg-pve-0037c001/93fa7c7420924f40aa1da89bc1546ea9/?a=1988&br=858&bt=429&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=M2dwOGd1amtodzMzMzgzM0ApOTdmO2ZkPGVpN2RlZTVkaGcvaGhwY2ljYHNfLS1hLzRzczU1Mi00LzQvLmIyNV9jNTU6Yw%3D%3D&vl=&vr='],30400,1436,399,825700
75607073618,6881135212319870210,#duet with @lianty.as GILA SIH GOKILLLL YG PAKE BAJU AKATSUKI #fyp #naruto #akatsuki #omnibuslaw,1602139143,"{'width': 540, 'height': 960, 'ratio': 20, 'duration': 20}",['https://v19-web-newkey.tiktokcdn.com/ced86f640343859246c05a225aab8a6b/5f8417f6/video/tos/alisg/tos-alisg-pve-0037c001/83df887ee43f4d7db026299797f3c8b4/?a=1988&br=2716&bt=1358&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=amxvbXF0b3ZldzMzMzgzM0ApNjgzaTNoOWRmN2g0OmVkaWdkczVsc2VgNHNfLS00LzRzc2NgXmAzXy8yMV5jXmExNjU6Yw%3D%3D&vl=&vr='],28300,96,804,219000
6753951446221816833,6881147282771807489,"ttp hati hati ya, dan saling jaga #salamperjuangan #mahasiswabergerak #tolakomnimbuslaw #nkri #omnibuslaw",1602141959,"{'width': 576, 'height': 1024, 'ratio': 10, 'duration': 10}",['https://v16-web-newkey.tiktokcdn.com/018d61fc4f2d89f22ac30bbf52689b82/5f8417ec/video/tos/alisg/tos-alisg-pve-0037c001/91c1b0c7512f407982ca4c6d916aef05/?a=1988&br=762&bt=381&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202010120246260101880612245500AA04&lr=tiktok&mime_type=video_mp4&qs=0&rc=M3YzNztsOHdldzMzNjgzM0ApaDhoZjdmNzw7NzQ4O2k4NWctLzU1Z21lcXNfLS0vLzRzczQ1LzEuLTViYTVfX2AtMDI6Yw%3D%3D&vl=&vr='],27700,40,330,172600
